Date,Close,Open,High,Low,Volume,Change_pct
2022-05-03,440.35,443.35,443.35,438.85,16830.0,-0.68
2022-05-04,438.15,440.35,440.35,434.85,17830.0,-0.5
2022-05-05,426.95,438.15,438.15,422.35,17550.0,-2.56
2022-05-06,439.35,426.95,439.815,426.35,18230.0,2.9
2022-05-09,439.35,439.35,439.35,439.35,,0.0
2022-05-10,439.35,439.35,439.35,439.35,,0.0
2022-05-11,440.85,439.35,445.35,438.85,17230.0,0.34
2022-05-12,433.85,440.85,440.85,431.35,17540.0,-1.59
2022-05-13,432.05,433.85,433.85,426.55,17060.0,-0.41
2022-05-16,432.75,432.05,432.75,428.35,16660.0,0.16
2022-05-17,434.25,432.75,434.915,430.95,17200.0,0.35
2022-05-18,433.15,434.25,434.26,431.75,20740.0,-0.25
2022-05-19,429.25,433.15,433.45,427.75,38760.0,-0.9
2022-05-20,427.85,429.25,429.625,421.35,35090.0,-0.33
2022-05-23,420.85,427.85,428.25,420.85,47420.0,-1.64
2022-05-24,416.75,420.85,421.25,415.35,44190.0,-0.97
2022-05-25,415.85,416.65,416.75,413.75,43500.0,-0.22
2022-05-26,423.55,415.75,425.475,415.375,48770.0,1.85
2022-05-27,435.05,423.55,435.65,423.55,47210.0,2.72
2022-05-30,423.85,435.05,435.05,419.85,42700.0,-2.57
2022-05-31,425.35,423.85,426.75,411.85,42930.0,0.35
2022-06-01,428.65,425.35,433.15,419.25,38230.0,0.78
2022-06-02,435.05,428.65,436.415,428.65,44840.0,1.49
2022-06-03,434.35,435.05,435.85,430.75,50740.0,-0.16
2022-06-06,432.35,434.35,434.35,430.75,46030.0,-0.46
2022-06-07,431.15,432.35,432.35,429.05,46100.0,-0.28
2022-06-08,434.35,431.15,435.665,430.375,45760.0,0.74
2022-06-09,436.35,434.35,438.25,430.85,61810.0,0.46
2022-06-10,436.35,436.35,436.925,434.55,45440.0,0.0
2022-06-13,437.25,436.35,438.015,433.85,42860.0,0.21
2022-06-14,437.05,437.25,437.975,435.15,51050.0,-0.05
2022-06-15,439.55,437.05,440.065,436.375,45260.0,0.57
2022-06-16,444.65,439.55,444.65,438.85,50480.0,1.16
2022-06-17,446.355,444.65,449.155,444.61,48350.0,0.38
2022-06-20,446.355,446.355,446.955,440.75,45410.0,0.0
2022-06-21,449.855,446.355,450.355,445.85,44480.0,0.78
2022-06-22,455.66,449.855,455.86,448.75,47840.0,1.29
2022-06-23,467.86,455.66,467.86,455.25,47670.0,2.68
2022-06-24,467.26,467.86,474.36,466.875,49090.0,-0.13
2022-06-27,462.25,467.26,467.26,458.36,79420.0,-1.07
2022-06-28,460.16,462.25,462.25,452.855,66300.0,-0.45
2022-06-29,468.36,460.16,471.06,457.86,48210.0,1.78
2022-06-30,470.25,468.36,473.36,465.245,51470.0,0.4
2022-07-01,464.36,470.36,470.725,462.695,52330.0,-1.25
2022-07-04,467.76,464.36,467.86,461.86,48520.0,0.73
2022-07-05,465.86,467.76,475.86,465.25,48380.0,-0.41
2022-07-06,465.86,465.86,465.86,465.86,,0.0
2022-07-07,478.25,465.86,484.115,465.86,79430.0,2.66
2022-07-08,473.36,478.25,479.61,471.25,71790.0,-1.02
2022-07-11,471.91,473.36,473.36,462.31,44690.0,-0.31
2022-07-12,474.25,471.91,475.86,469.86,84340.0,0.5
2022-07-13,476.25,474.25,476.975,474.25,104110.0,0.42
2022-07-14,479.75,476.25,481.1,474.995,100320.0,0.73
2022-07-15,482.06,479.75,482.575,478.86,69940.0,0.48
2022-07-18,486.365,482.06,486.73,480.25,45700.0,0.89
2022-07-19,480.06,486.365,486.365,479.86,48690.0,-1.3
2022-07-20,481.86,480.06,482.75,479.36,43950.0,0.37
2022-07-21,482.565,481.86,482.865,481.06,48560.0,0.15
2022-07-22,482.365,482.565,485.25,481.86,43700.0,-0.04
2022-07-25,478.05,482.365,482.365,474.25,46150.0,-0.89
2022-07-26,479.86,478.06,481.75,477.36,65120.00000000001,0.38
2022-07-27,477.75,479.86,481.06,476.995,79320.0,-0.44
2022-07-28,479.36,477.75,480.975,476.495,68270.0,0.34
2022-07-29,477.16,479.36,481.125,475.745,46890.0,-0.46
2022-08-01,480.36,477.16,480.46,477.16,49370.0,0.67
2022-08-02,474.36,480.36,480.36,474.16,47790.0,-1.25
2022-08-03,474.86,474.36,477.96,473.36,39240.0,0.11
2022-08-04,477.25,474.86,477.77,474.86,51650.0,0.5
2022-08-05,476.95,477.16,479.36,476.045,79300.0,-0.06
2022-08-08,477.11,476.46,478.65,475.06,47830.0,0.03
2022-08-09,479.25,477.11,480.125,476.95,84810.0,0.45
2022-08-10,478.46,479.25,480.86,477.06,73180.0,-0.16
2022-08-11,476.25,478.46,478.56,475.86,80330.0,-0.46
2022-08-12,477.06,476.25,477.625,475.36,72380.0,0.17
2022-08-15,476.46,477.06,478.625,474.695,47170.0,-0.13
2022-08-16,476.76,476.46,477.06,476.26,48210.0,0.06
2022-08-17,476.46,476.76,477.77,475.25,47690.0,-0.06
2022-08-18,476.16,476.46,476.765,475.36,46260.0,-0.06
2022-08-19,476.71,476.16,477.05,475.75,45810.0,0.12
2022-08-22,473.36,476.71,476.71,472.645,48800.0,-0.7
2022-08-23,466.85,473.36,473.86,465.76,53660.0,-1.38
