Date,Close,Open,High,Low,Volume,Change_pct
2022-09-28,3.69,3.7,3.7,3.69,58220.0,-0.27
2022-09-29,3.7,3.7,3.76,3.65,36180.0,0.27
2022-09-30,4.0,3.7,4.0,3.67,873010.0,8.11
2022-10-03,3.8,3.85,3.85,3.8,51630.0,-5.0
2022-10-04,3.7,3.75,3.75,3.69,72300.0,-2.63
2022-10-05,3.7,3.7,3.7,3.61,50320.0,0.0
2022-10-06,3.7,3.68,3.7,3.68,20390.0,0.0
2022-10-07,3.75,3.7,5.5,3.68,500790.0,1.35
2022-10-10,3.7,3.7,3.7,3.69,186100.0,-1.33
2022-10-11,3.7,3.7,3.7,3.69,66110.0,0.0
2022-10-12,3.7,3.7,3.7,3.69,27830.0,0.0
2022-10-13,3.71,3.7,3.8,3.69,79250.0,0.27
2022-10-14,3.7,3.7,3.7,3.69,87170.0,-0.27
