Date,Close,Open,High,Low,Volume,Change_pct
2024-12-19,441.52,441.52,441.52,441.52,30.0,0.0
2024-12-20,441.52,441.52,441.52,441.52,20.0,0.0
2024-12-23,441.52,441.52,441.52,441.52,40.0,0.0
2024-12-24,441.52,441.52,441.52,441.52,110.0,0.0
2024-12-25,441.52,441.52,441.52,441.52,140.0,0.0
2024-12-26,441.52,441.52,441.52,441.52,20.0,0.0
2024-12-27,441.52,441.52,441.52,441.52,10.0,0.0
2024-12-30,441.52,441.52,441.52,441.52,60.0,0.0
2024-12-31,441.52,441.52,441.52,441.52,30.0,0.0
2025-01-05,441.52,441.52,441.52,441.52,120.0,0.0
2025-01-06,441.52,441.52,441.52,441.52,70.0,0.0
2025-01-08,441.52,441.52,441.52,441.52,50.0,0.0
2025-01-09,441.52,441.52,441.52,441.52,40.0,0.0
2025-01-10,441.52,441.52,441.52,441.52,20.0,0.0
2025-01-13,441.52,441.52,441.52,441.52,170.0,0.0
2025-01-14,441.52,441.52,441.52,441.52,100.0,0.0
2025-01-15,441.52,441.52,441.52,441.52,40.0,0.0
2025-01-16,441.52,441.52,441.52,441.52,40.0,0.0
2025-01-17,441.52,441.52,441.52,441.52,40.0,0.0
2025-01-20,441.52,441.52,441.52,441.52,30.0,0.0
2025-01-21,441.52,441.52,441.52,441.52,230.0,0.0
2025-01-22,441.52,441.52,441.52,441.52,30.0,0.0
2025-01-23,441.52,441.52,441.52,441.52,70.0,0.0
2025-01-24,441.52,441.52,441.52,441.52,110.0,0.0
2025-01-27,441.52,441.52,441.52,441.52,80.0,0.0
2025-01-28,441.52,441.52,441.52,441.52,110.0,0.0
2025-01-29,441.52,441.52,441.52,441.52,40.0,0.0
2025-01-30,441.52,441.52,441.52,441.52,60.0,0.0
2025-01-31,441.52,441.52,441.52,441.52,10.0,0.0
2025-02-03,441.52,441.52,441.52,441.52,50.0,0.0
2025-02-04,441.52,441.52,441.52,441.52,60.0,0.0
2025-02-05,441.52,441.52,441.52,441.52,40.0,0.0
2025-02-06,441.52,441.52,441.52,441.52,10.0,0.0
2025-02-07,441.52,441.52,441.52,441.52,20.0,0.0
2025-02-10,441.52,441.52,441.52,441.52,30.0,0.0
2025-02-11,441.52,441.52,441.52,441.52,30.0,0.0
2025-02-12,441.52,441.52,441.52,441.52,50.0,0.0
